10001,4113,1
10001,466,1
10001,1538,1
10001,1063,1
10002,1089,1
10002,228,1
10002,37,1
10002,1161,1
10002,2468,1
10002,116,1
10002,629,1
10002,372,1
10002,443,1
10002,573,1
10002,3717,1
10003,224,1
10003,481,1
10003,359,1
10003,362,1
10003,56807,1
10003,1555,1
10003,1337,1
10003,222,1
10003,43359,1
10004,1352,1
10004,639,1
10004,788,1
10004,399,1
10005,98,2
10005,1637,1
10005,17064,1
10005,3081,1
10005,587,1
10005,3662,1
10005,1496,2
10005,595,1
10005,1814,1
10005,567,1
10005,792,1
10005,4316,1
10005,32157,1
10005,318,1
10006,353,1
10006,15878,1
10006,16551,1
10006,72,1
10006,1865,1
10006,525,1
10006,366,1
10006,429,1
10006,1330,1
10006,1427,1
10006,46,2
10006,73101,1
10006,1273,1
10006,56284,1
10007,792,1
10007,595,1
10008,34291,1
10009,15849,1
10009,75215,1
10009,22001,1
10010,1666,1
10010,15907,1
10010,37,1
10010,620,1
10010,947,1
10010,564,1
10010,857,1
10010,39301,1
10011,920,1
10011,409,1
10011,1051,1
10011,20997,1
10011,206,1
10013,1824,1
10013,1003,1
10013,205,1
10013,151,1
10013,318,1
10013,3071,1
10014,17344,1
10014,26195,1
10014,77167,1
10015,549,1
10015,998,1
10015,655,2
10015,2008,1
10015,402,1
10015,27412,1
10015,598,1
10015,313,1
10015,1144,1
10015,153,1
10015,22974,1
10015,69,1
10017,24096,1
10017,296,1
10017,1996,1
10017,113,1
10017,15955,1
10017,1524,1
10017,120,1
10017,477,1
10018,16745,1
10018,16746,1
10018,99915,1
10018,16204,1
10018,973,1
10018,73166,1
10018,73165,1
10018,15794,1
10018,567,1
10019,73121,1
10019,66,1
10019,356,1
10019,105,1
10019,4375,1
10019,276,1
10019,918,1
10019,343,1
10019,345,1
10019,16604,1
10019,127,1
10020,18336,1
10020,899,1
10020,1989,1
10020,583,1
10020,23589,1
10020,554,1
10020,17268,1
10020,35862,1
10020,1114,1
10020,733,1
10020,830,1
10020,16741,1
10022,35748,1
10022,8427,1
10022,2732,1
10022,7693,1
10022,35695,1
10022,3225,1
10023,883,1
10023,1342,1
10023,63,1
10024,429,1
10024,1809,1
10024,979,1
10024,920,1
10024,1114,1
10024,1308,1
10024,17053,1
10025,2433,1
10025,866,1
10025,28070,1
10025,45713,1
10025,538,1
10025,701,1
10026,264,1
10026,36555,1
10026,1700,1
10026,2967,1
10027,554,1
10027,16972,1
10027,2093,1
10027,366,1
10027,877,1
10027,465,1
10027,918,1
10027,7416,1
10027,16127,1
10029,18616,1
10029,1420,1
10029,133,1
10030,1410,1
10030,900,1
10030,1129,1
10030,4970,1
10030,1358,1
10030,2724,1
10030,633,1
10030,536,1
10030,505,1
10030,443,1
10031,296,1
10031,14010,1
10031,493,1
10032,15907,1
10032,407,1
10032,20909,1
10032,564,1
10032,22487,1
10032,1593,2
10033,576,1
10033,16098,1
10033,2725,1
10033,3606,1
10033,2539,1
10033,879,1
10033,86,1
10033,823,1
10033,824,1
10033,17082,1
10033,827,1
10033,2269,1
10034,192,1
10034,355,1
10034,168,1
10034,33035,1
10034,15694,1
10034,463,1
10034,369,1
10034,211,1
10034,18388,1
10034,821,1
10034,694,1
10034,823,1
10034,16252,1
10034,16447,1
10035,15977,1
10035,17763,1
10035,236,1
10035,74150,1
10035,17279,1
10036,216,1
10036,115,1
10036,17907,1
10037,286,1
10038,16012,1
10039,6791,1
10039,109,1
10039,3182,1
10039,1264,1
10039,1847,1
10039,1693,1
10040,250,1
10040,2460,1
10040,605,1
10041,224,1
10041,672,1
10041,18319,1
10041,3318,1
10041,518,1
10041,2561,1
10041,362,1
10041,54125,1
10041,655,1
10041,947,1
10041,1044,1
10041,598,1
10041,599,1
10041,16282,1
10041,3071,1
10041,63,1
10042,1253,1
10042,36580,1
10042,389,1
10042,74,1
10042,1900,1
10042,46,1
10042,465,1
10042,216,1
10042,925,1
10042,1247,1
10043,704,1
10043,1826,1
10043,1289,1
10043,16016,1
10043,785,1
10043,727,1
10043,2008,1
10043,479,2
10044,1090,1
10044,1451,1
10044,15914,1
10044,694,1
10045,81601,1
10045,35622,1
10045,34471,1
10045,23916,1
10045,70769,1
10045,98713,1
10045,81116,1
10046,994,1
10046,355,1
10046,6038,1
10046,236,1
10046,15957,1
10046,1296,1
10046,1013,1
10046,2774,1
10046,599,1
10046,1049,1
10046,922,1
10046,15935,1
10046,863,1
10047,1026,1
10047,39494,1
10047,1129,1
10047,23138,1
10047,655,1
10047,34032,1
10047,1555,1
10047,1588,1
10047,543,2
10048,3529,1
10048,50,1
10048,1212,1
10048,15654,1
10049,416,1
10049,897,1
10049,1924,1
10049,3145,1
10049,4970,1
10049,559,1
10049,51,1
10049,854,1
10049,567,1
10049,2169,1
10049,2618,1
10049,463,1
10050,545,1
10050,194,1
10050,17315,1
10050,16012,1
10050,18126,1
10050,669,1
10050,632,1
10050,538,1
10050,282,1
10052,4970,1
10052,443,1
10052,2724,1
10053,98713,1
10053,70769,1
10053,23916,1
10053,81116,1
10053,34471,1
10055,355,2
10055,389,1
10055,1420,1
10055,497,1
10055,899,1
10055,1015,1
10055,697,1
10055,1114,1
10056,52226,1
10056,516,1
10056,261,1
10056,36073,1
10056,16908,1
10056,32973,1
10056,16369,1
10056,86,1
10056,15740,1
10057,30169,1
10057,4330,1
10057,19116,1
10057,5,1
10057,655,1
10058,917,1
10058,702,1
10059,5046,1
10060,1824,1
10060,417,1
10060,388,1
10060,15976,1
10060,46,1
10060,1426,1
10060,627,1
10060,1468,1
10061,448,1
10061,5842,1
10061,4190,1
10061,3478,1
10061,599,1
10062,194,1
10062,296,1
10062,18185,1
10062,682,1
10062,823,1
10062,16168,1
10062,1096,1
10062,2231,1
10062,16535,1
10062,32606,1
10063,19465,1
10063,38730,1
10063,35263,1
10063,151,1
10063,1279,1
