20003,50437,1
20003,7558,1
20003,14,1
20003,105874,1
20003,105875,1
20003,21,1
20003,51105,1
20003,51106,1
20003,91,1
20003,36,1
20003,16302,1
20003,304,1
20003,39608,1
20003,29248,1
20003,1986,1
20003,324,3
20003,824,1
20003,83,1
20003,51108,1
20003,3803,1
20003,42076,1
20003,51107,1
20003,3948,1
20003,88946,1
20003,88947,1
20003,88948,1
20003,88949,1
20003,766,1
20004,30736,1
20004,274,1
20004,920,1
20004,11673,1
20004,1435,1
20004,163,1
20004,51109,1
20004,38,1
20004,2728,1
20004,171,2
20004,435,1
20004,104247,1
20004,60,1
20004,319,2
20004,194,1
20004,75332,1
20004,202,1
20004,84186,1
20004,95,1
20004,45536,1
20004,51110,1
20004,15977,1
20004,16168,1
20004,24052,1
20004,507,1
20006,4560,1
20006,610,1
20006,67,1
20006,2195,1
20006,17110,1
20006,51111,1
20006,202,1
20006,331,1
20006,2531,1
20006,80,1
20006,73291,1
20006,499,1
20006,17109,1
20006,150,1
20006,951,1
20006,379,1
20006,36331,1
20007,46691,1
20007,199,1
20007,16202,1
20007,89415,1
20007,3085,1
20007,850,1
20007,595,1
20007,276,1
20007,789,1
20007,792,1
20007,318,1
20007,16063,1
20008,524,1
20008,14,1
20008,43281,1
20008,29463,1
20008,24,1
20008,543,1
20008,801,1
20008,5154,1
20008,163,1
20008,38,1
20008,167,1
20008,51112,1
20008,51113,1
20008,171,1
20008,3637,1
20008,825,1
20008,85132,1
20008,202,1
20008,7377,1
20008,84,1
20008,15706,1
20008,17763,1
20008,74150,1
20008,15977,1
20008,2282,1
20008,236,1
20008,1268,1
20008,88950,1
20008,507,1
20009,1026,2
20009,136,1
20009,403,1
20009,36884,1
20009,279,1
20009,280,1
20009,282,1
20009,283,1
20009,801,1
20009,167,1
20009,1833,1
20009,51114,1
20009,300,1
20009,304,1
20009,30012,1
20009,55116,1
20009,29917,1
20009,8800,1
20009,8677,1
20009,108,1
20009,2031,1
20009,88951,1
20010,166,1
20010,38,1
20010,51115,1
20010,88952,1
20010,141,1
20010,16655,1
20010,1841,1
20010,105876,1
20010,309,1
20010,951,1
20010,1400,1
20010,88633,1
20010,50428,1
20010,318,1
20010,1599,1
20011,17664,1
20011,518,1
20011,679,1
20011,17611,1
20011,332,1
20011,1279,1
20011,21,1
20011,633,1
20011,24,2
20011,313,1
20011,90,1
20011,863,1
20011,1565,1
20011,383,1
20012,167,2
20012,1800,1
20012,1769,1
20012,51116,1
20012,51117,1
20012,622,1
20012,305,1
20012,45330,1
20012,2995,1
20012,51118,1
20012,214,1
20012,599,1
20012,505,1
20012,11674,1
20012,2045,1
20013,326,1
20013,199,1
20013,489,1
20013,2634,1
20013,2093,1
20013,51119,1
20013,2929,1
20013,916,1
20013,3544,1
20014,258,2
20014,17669,1
20014,7949,1
20014,402,1
20014,787,1
20014,2967,1
20014,7193,1
20014,927,1
20014,167,1
20014,300,1
20014,51120,1
20014,51121,1
20014,436,1
20014,20545,1
20014,199,1
20014,973,1
20014,50255,1
20014,605,1
20014,350,1
20014,1026,1
20014,88953,1
20014,122,1
20014,2175,1
20015,1418,1
20015,35215,1
20015,293,1
20015,814,1
20015,304,1
20015,817,1
20015,51122,1
20015,51123,1
20015,51124,1
20015,702,1
20015,193,1
20015,718,1
20015,4580,1
20015,16735,1
20015,99,1
20015,228,1
20015,9061,1
20015,230,1
20015,231,1
20015,359,1
20015,237,1
20015,1278,1
20016,785,1
20016,2324,1
20016,11675,1
20016,11676,1
20016,11677,1
20016,11678,1
20016,1567,1
20016,416,1
20016,48,2
20016,51125,1
20016,51126,1
20016,51127,1
20016,51128,1
20016,187,1
20016,319,1
20016,4278,1
20016,8266,1
20016,80,1
20016,1253,1
20016,1388,1
20016,119,1
20016,379,1
20016,2045,1
20017,1,1
20017,1282,1
20017,516,2
20017,8581,1
20017,263,1
20017,2698,1
20017,39437,1
20017,14,1
20017,24,1
20017,541,1
20017,18590,1
20017,1439,1
20017,293,1
20017,173,1
20017,48,1
20017,51129,1
20017,11679,1
20017,82,1
20017,20183,1
20017,56284,1
20017,1118,1
20017,95,1
20017,737,1
20017,88955,1
20017,362,1
20017,38771,1
20017,116,1
20017,88954,1
20017,2939,1
20017,1279,1
20018,52802,1
20018,67,1
20018,261,1
20018,16302,1
20018,14,1
20018,21,1
20018,920,1
20018,15740,1
20019,74370,1
20019,2323,1
20019,24,2
20019,26,1
20019,2330,1
20019,11680,1
20019,9893,1
20019,1832,1
20019,171,1
20019,48,1
